d_vendor_name,total
DEFRAN,6824703.52
OTTAWA MARRIOTT HOTELS INNVEST HOTELS GP,6823677.94
HIGHLANDS FUEL DELIVERY,6814089.13
MARRBECK CONSTRUCTION,6807521.53
SENSUS COMMUNICATION SOLUTIONS,6800292.26
PARKER JOHNSTON INDUSTRIES,6791945.98
HATCH,6789717.16
FLEX KNIT,6781834.83
MICHELIN,6772632.15
OXFORD NANOPORE TECHNOLOGIES,6761123.95
ARISGLOBAL,6748743.72
LES ENQUETES HENRI,6745746.83
GREENDALE RESOURCES,6717086.51
SEAWAVES DEVELOPMENT SERVICES,6716088.27
J P GRAVEL CONSTRUCTION,6715868.52
"NANOMETRICS",6714455.57
WESTBURY NATIONAL SHOW SYSTEMS,6701546.92
CTOMS,6693543.65
ARCTIC CANADA CONSTRUCTION,6692176.13
CHEMICAL ABSTRACTS SERVICE,6678897.83
DYMECH ENGINEERING,6672425.28
DISMAS SOCIETY,6667573.55
J M LEDRESSAY ASSOCIATES,6644366.90
AZIMUTH CONSULTING GROUP,6625988.96
RMS SOFTWARE,6616411.93
BARTA MACHINE,6616332.28
SUPER CHANNEL INTERNATIONAL,6610992.54
GAB INDUSPAC,6609053.80
LIFTKING MANUFACTURING,6607736.65
SELECT GLOBAL INTERNATIONAL,6606200.27
DOLOMITE NETWORKS,6605202.93
NORDLYS ENVIRONMENTAL PARTNERSHIP,6601984.59
SHAW CABLE,6594209.93
TERLIN CONSTRUCTION,6573045.34
MEDIA Q,6565075.84
ENSERO SOLUTIONS CANADA,6560578.75
DXB PROJECT MANAGEMENT,6541348.31
AMTECH AERONAUTICAL,6526622.90
APEX STEEL GAS,6517406.22
RESOLVE SALVAGE FIRE AMERICAS,6510000.00
DAVTAIR INDUSTRIES,6504271.75
BOEHM HOTEL,6500513.76
TELECOMMUNICATION SUPPORT SERVICES,6495957.70
EDWARD COLLINS CONTRACTING,6493722.02
CDCI RESEARCH,6486482.55
ARROW HELICOPTERS,6485681.38
BGLA,6484253.12
WATERSHED INFORMATION TECHNOLOGY,6481370.95
J O THOMAS ASSOCIATES,6473725.06
TRADUCTIONS SCRIPTIS,6469345.92
CONNEX TELECOMMUNICATIONS,6469277.27
WILDLIFE COMPUTERS,6459509.94
TAURUS CONTRACTORS,6456157.31
LES CONSTRUCTIONS BELAND,6454326.53
MULTINATIONAL LOGISTIC SERVICES,6451805.82
ICU MEDICAL CANADA,6439913.22
LES TRAITEURS BYTOWN CATERING,6435105.98
BRILUN CONSTRUCTION,6432318.68
KFN ENTERPRISES PARTNERSHIP,6426204.49
DBC MARINE SAFETY SYSTEMS,6410975.13
MURRAYS MILLWOOD MANOR,6399684.77
CRC CURE LABELLE,6393533.36
OTTAWA BUSINESS INTERIORS,6391948.69
SOVO TECHNOLOGIES,6382293.39
STRONG BROS HEATING AIR CONDITION,6378163.34
NICHE TECHNOLOGY,6374270.27
NOLINOR AVIATION,6364800.80
HEROLD ENGINEERING,6363176.57
NORDLYS ENVIRONMENTAL,6363165.77
MCMASTER UNIVERSITY,6359625.09
AXYS TECHNOLOGIES,6359166.45
LABORATOIRES OMEGA,6339435.93
BRITTON ELECTRIQUE,6328602.05
PACWILL ENVIRONMENTAL,6325662.27
PEPIN FORTIN CONSTRUCTION,6320111.25
BRAWN CONSTRUCTION,6311880.24
RAPISCAN SYSTEMS,6307548.79
INVENTA SALES AND PROMOTIONS,6306197.77
WYSSEN AVALANCHE CONTROL,6304224.13
PHOENIX STRATEGIC PERSPECTIVES,6293636.20
SPRINGCREST,6278216.53
SPERRA CONSTRUCTION,6273844.57
TCI TRANSLATORS CONFERENCE,6267348.85
ROOF TILE MANAGEMENT,6266813.92
CACTUS SHIP REPAIR,6266550.55
GINO PELLETIER FOREX MALI DIELY MOUSSA KOUYATE GID,6264240.49
ATLANTICA MECHANICAL CONTRACTORS,6261787.27
MAISON DECISION HOUSE,6260354.58
K RITE CONSTRUCTION,6257805.16
CANADENSYS AEROSPACE,6256040.03
KONE,6225946.38
STANDARD AERO,6224621.97
LIEBHERR CANADA,6221005.19
DEAN CONSTRUCTION COMPANY,6214591.32
AQUATIC INFORMATICS,6208106.30
ULTRA ELECTRONICS MARITIMES SYSTEM,6206016.76
ST LEONARDS SOCIETY OF PETERBOROUGH EDMISON HOUSE,6205150.03
WESTERN PETROLEUM,6204065.63
KNOWLEDGE CIRCLE,6193362.22
TERUS CONSTRUCTION,6193304.65
GAT INTL LOCALIZATION SERVICES,6193139.17
727619 ALBERTA O A ROUGHRIDER,6192473.04
DR MANDEEP SAINI,6167883.21
R LAMBA FORENSIC PSYCH SERVICE,6167883.21
ULTIMATE CONSTRUCTION,6166022.51
LIMEN GROUP CONST,6161418.53
CSDC SYSTEMS,6159867.80
VANCOUVER FRASER PORT AUTHORITY,6155560.00
WEST COAST TUG BARGE,6154013.83
QATAR AIRWAYS,6152461.50
CONSTRUCTION COUTURE TANGUAY,6147819.73
RACEROCKS 3D,6144187.69
COFELY SERVICES,6143798.46
H J R ASPHALT,6143681.25
TAI,6141678.80
WESTCO CONSTRUCTION,6141279.17
SVEMY CONSTRUCTION,6127530.74
P C MCNEILL CONTRACTING,6125302.08
VOYAGEUR AVIATION,6123449.13
EBERHARD VON HUENE ASSOCIATES,6122771.06
H E ARMSTRONG MECHANICAL,6115002.29
HEPBURN ENGINEERING,6114094.62
SHM CANADA CONSULTING,6113584.34
REHAB,6110403.40
MANITOBA HYDRO,6109215.79
BULLDOG CONTRACTING,6092146.06
JSK NAVAL SUPPORT,6091224.42
CANADIAN STANDARDS ASSOCIATION,6078468.94
SEGUIN MORRIS,6078380.43
ATLANTIC HUMAN SERVICES,6074820.19
MCCARTHY TETRAULT,6072209.06
DYNAMIC CONSTRUCTION,6066588.17
YAMNUSKA,6065168.95
BABEL STREET,6055109.93
CBRE,6047110.77
APPLIED SYSTEMS ENGINEERING,6044170.82
GLAMOX CANADA,6036585.99
CANADA COACH LINES GROUP,6036421.82
T R HINAN CONTRACTORS,6034059.84
NKE INSTRUMENTATION,6033146.71
FISH FOOD AND ALLIED WORKERS,6021220.80
MIL AERO ELECTRONICS ATLANTIC,6007181.21
RATIO ARCHITECTURE INTERIOR DESIGN,6001283.45
LES ENTREPRISES MICHAUDVILLE,5990949.31
RONALD J POIRIER PROFESSIONAL,5989941.81
HEXAGON,5976852.82
DEFENSE INFORMATION SYSTEMS AGENCY,5970979.44
CORNERSTONE COMM ASSOC DURHAM,5930181.93
FIRST AIR,5926636.48
MARKIDO,5913243.20
HYPERION CONSULTING,5906555.75
DANIEL CREPEAU,5903211.44
PIPE QUEST PROJECTS,5902999.65
CRC D ATNQ,5887745.51
ANTONIANI LAW PROFESSIONAL,5885881.36
ALPINE AEROTECH,5879256.72
SGS CANADA,5873868.10
ECOPIA TECH,5853113.40
MERCER CANADA,5844953.66
BLUEDOT,5843634.62
PETER J KINDREE ARCHITECT,5837782.56
LEICA GEOSYSTEMS,5835102.53
PUROLATOR,5832325.53
AMERICAN CHEMICAL SOCIETY,5830549.10
JOKINEN LAW PROFESSIONAL,5824622.23
TECHNE SEATING COMPONENT,5818326.10
WASTE MANAGEMENT OF CANADA,5810447.89
"NAPPAQ DESIGN CONSTRUCTION",5810052.28
LRO STAFFING,5807460.66
LESAGE DAVID DR,5802229.75
INSTITUTE ON GOVERNANCE,5801454.87
OXFORD ECONOMICS USA,5788969.69
HDP GROUP,5776313.93
SMITHS MEDICAL CANADA,5773417.99
OSI,5768956.04
NEW ENGLAND BIOLABS,5764886.15
GREEN LIGHT CONSULTING SOLUTIONS,5762910.83
FIDELITY ENGINEERING CONSTRUCTION,5761539.36
2145675 ONTARIO,5748666.45
CUSTOM HELICOPTERS,5746110.29
AHS COMMUNITY INDUSTRIES,5740950.97
INTERNATIONAL CUSTOM PRODUCTS ICP,5731360.00
LARRY PENNER ENTERPRISES,5730813.02
3388646 CANADA COMMERCIAL BUILDING CLEANERS,5726711.82
POWER AUCTIONS,5713387.58
M R ENGINEERING,5704850.37
DALCON CONSTRUCTORS,5693504.19
PRICEWATERHOUSECOOPERS ESIT CANADA ENTERPRISE SERVICES IN JV,5668210.84
INTERFAX SYSTEMS,5659643.38
THE GOVERNING COUNCIL OF,5653471.46
LES ALIMENTS GUY CHICOINE,5646292.66
AIWORX,5645678.06
TRIDON COMMUNICATIONS,5644531.59
B BRAUN OF CANADA,5640273.63
ACOSYS CONSULTING SERVICES PRICEWATERHOUSE COOPERS,5637547.84
NUR CONSTRUCTION,5637157.39
WAINWRIGHT MARINE SERVICES,5634140.74
BIO RAD LABORATORIES CANADA,5621608.89
DONALD SERVANT ELECTRIC,5620340.88
T J NOLAN CONSTRUCTION,5619676.83
XTRACT TECHNOLOGIES,5617422.28
BARDON SUPPLIES,5605875.38
CARDINAL HEALTH CANADA,5604914.71
ST LEONARDS SOCIETY OF NORTH VANCOUVER,5602332.29
WESCO DISTRIBUTION CANADA,5590512.84
NIKON CANADA,5590167.66
CRYPTOMILL TECHNOLOGIES,5583881.84
SKY CANOE,5578607.79
ISLAND CATERING,5573213.60
KNOWLEDGE CIRCLE LEARNING SERVICES,5572358.71
GOVAN BROWN ASSOCIATES,5570517.79
INLAND AUDIO VISUAL,5569411.13
SEPW ARCHITECTURE,5562664.94
MAISON RADISSON,5561996.26
REDMANGO MEDIA,5541118.11
CONFLUENCE CONSULTING,5537298.63
A TECH ROOFING,5537047.50
ISOMASS SCIENTIFIC,5535438.02
DATIFEX,5523443.43
PORT OF SPAIN HOLDINGS,5520070.26
J E ENTERPRISES,5505846.37
ACADIAN MARINE DIVING,5501078.24
LES ENTREPRISES PREBBEL,5493803.70
LEVERAGE TECHNOLOGY RESOURCES,5491848.05
SYNTAGME,5489116.78
ST AIRBORNE SYSTEMS,5486214.73
ICOR TECHNOLOGY,5483776.92
COMMPOWER,5474278.77
STAG CONSTRUCTION SOLUTIONS,5466585.38
AIR PRODUCTS CANADA,5457020.81
FRECON CONSTRUCTION,5456657.16
FOURNIER CONSTRUCTION INDUSTRIELLE,5440304.85
STOEGER CANADA,5421791.39
VIKING FIRE PROTECTION,5416343.22
ST PATRICKS HOUSE SOCIETY,5409450.31
ADSS 6175015 CANADA,5408791.89
DONALD J FRASER,5386175.15
CONTROLLED ENVIRONMENTS,5385491.68
RONA,5372194.98
DATA CENTRE INTELLIGENCE,5367371.73
ATS TRAFFIC ALBERTA,5361877.30
ROBERTSON GEOCONSULTANTS,5357374.61
PLANET LABS,5356509.90
CANADIAN SPACE SERVICES,5356105.72
NU VIEW HOMES,5355613.35
JUMPING ELEPHANTS,5349700.16
ALIKA INTERNET TECHNOLOGIES,5349092.41
OPEN STORAGE SOLUTIONS,5346272.79
SIFEC NORTH,5331791.74
UNCHARTED SOFTWARE,5331078.15
LUXTON CONSTRUCTION PLAINS,5311639.81
CONTROLS EQUIPMENT,5309849.76
ARMSERV CONTRACTING,5298414.63
GOVERNMENT OF NUNAVUT,5295915.24
PK WELDING FABRICATORS,5294035.01
CHRISTIAN LAROCQUE SERVICES,5274179.28
D MARK BIOSCIENCES,5266860.89
GARDON CONSTRUCTION,5260359.09
SSCL,5245384.96
SEMANTIC CONSULTING,5243599.12
ELITE ENVIRONMENTAL GROUP,5231916.39
EMCEE CONSTRUCTION AND MANAGEMENT,5231723.96
DATUM MARINE SERVICES,5226077.41
SOFTWARE ENGINEERING OF AMERICA,5224880.32
BARRY S BULLDOZING,5221486.39
LANDAUER,5215672.20
YELLOWHEAD HELICOPTERS,5208493.01
GLOBE AND MAIL,5206311.74
FLYER ELECTRIC,5203953.86
ROLLING TIDES CONSTRUCTION,5193372.17
BOLLORE LOGISTICS CANADA,5189781.09
XPERTEK CONSTRUCTION,5188586.23
IT NET OTTAWAINC KPMG,5184072.15
SEVEN SOUTH STREET TREATMENT CENTRE,5179947.05
XANALYS CANADA,5178989.53
MATCON EXCAVATION SHORING,5178436.67
HOMEWOOD HEALTH,5167992.77
ETHIOPIAN AIRLINES GROUP,5164517.90
KINETIC MACHINE WORKS,5155346.13
MAHER S CONTRACTING,5149573.13
JANE S GROUP UK,5145845.34
THINKPOINT,5141598.02
SUER AND POLLON MECHANICAL,5139719.38
MILITARY TRAVEL,5135343.03
HOWARD HOUSE ASSOCIATION OF CAPE BRETON,5126017.22
GROUPE EDGENDA,5125080.46
ADVANCED ENERGY MANAGEMENT,5121263.67
DASCO STORAGE SOLUTIONS,5118905.95
TR PETROLEUM,5118504.96
AIRSIDE PROPERTIES,5116947.37
CANADIAN AIRMOTIVE,5112414.98
MARSHALL AEROSPACE,5111952.96
SALISH SEA INDUSTRIAL SERVICES,5108912.22
TRADUCTIONS PIERRE CLOUTIER,5107237.04
DMTI SPATIAL,5102189.97
VIDCRUITER,5100197.31
M A INDEPENDENT BUILDING SERVICES,5094086.30
BRECKENHILL,5080812.94
JACOB BROS CONSTRUCTION,5073812.18
HALIFAX CITADEL SOCIETY,5072346.22
M 2 GROUP,5057651.00
TRIGON ASSOCIATES,5056802.00
VALLEY REFRIGERATION,5055915.32
MANAC WESTERN,5040737.93
CRE TRANSPORT,5032722.50
OXFORD UNIVERSITY PRESS,5016740.24
TECHNOMICS,5008873.44
AIR NORTH,5007411.95
DUVALTEX CANADA,5004845.84
6771581 CANADA,4999422.03
ESSEX INDUSTRIES,4986818.42
LAPORTE,4984528.83
GRAYMONT NB,4980561.24
CANADIAN HEALTH CARE AGENCY,4977310.18
CONSTRUCTION IRENEE PAQUET FILS I,4946353.87
MILLER WASTE SYSTEMS,4945267.68
JULIAN SIMON GROUP,4942620.00
GAGNON LETELLIER CYR RICARD,4939736.48
AUSENCO SUSTAINABILITY,4933785.10
INSIGHT SOFTWARE CANADA,4919035.02
NORTHWIND INDUSTRIES,4910692.50
HALPENNY INSURANCE BROKERS,4908291.58
FOX TRANSLATIONS,4906615.69
KNIGHT AEROSPACE,4896053.14
STONEHENGE THERAPEUTIC COMMUNITY,4884278.18
AG CREATIONS,4881923.61
GARY PARKER EXCAVATING,4872806.38
COLOGIX,4853258.99
GROUPE ABS,4840097.71
LANGUAGE MARKETPLACE,4827753.73
CORPORATION PROFESSIONNELLE DR SERGE LANDRY PROFESSIONAL,4822358.21
BUBBLE TECHNOLOGY INDUSTRIES,4821755.88
HAUL ALL EQUIPMENT,4813223.86
LEAN AGILITY,4796591.83
CARTEL COMMUNICATION SYSTEMS,4785169.17
SURE FORM CONTRACTING,4784640.02
9034 3476 QUEBEC,4781562.22
HELI LIFT INTERNATIONAL,4778544.50
AIM SUPPLY,4752656.92
UNIVERSITE DE MONTREAL,4746667.23
HOME COMPLETIONS,4741333.00
JASPER CONCRETE,4721932.66
CAS ELL STRUCTURES,4721720.70
INTERNATIONAL TRUCK BODY,4720213.37
KEHOE MARINE CONSTRUCTION,4706815.22
QUORUS CONSULTING GROUP,4696786.17
ECOLE DE LANGUES EAGLE,4696245.14
ANALYTICAL GRAPHICS,4692883.37
CARL ZEISS CANADA,4688258.39
MEAD AUTOMATION SOLUTIONS,4677024.50
CORETRACKS CLARITY CA,4664369.67
MQM QUALITY MANUFACTURING,4664058.46
ELLICE RECYCLE,4656314.30
GUILLEVIN INTERNATIONAL,4652838.19
COBALT CONSTRUCTION,4638690.00
ORACLE CANADA MISSISSAUGA ON,4637367.95
HARLED,4636527.51
FSA ARCHITECTURE,4634828.84
CAN ROSS ENVIRONMENTAL SERVICES,4631472.92
2099042 ONTARIO,4628588.22
DRAPEAUX ET BANNIERES L ETENDARD,4620148.04
NUMERIS,4606499.57
CANADIAN COMMERCIAL,4606488.00
ROLLS ROYCE CANADA,4606305.17
GRAYBAR CANADA,4597848.27
HYPERACTIVE PRODUCTIONS,4591811.24
9160 5188 QUEBEC,4590743.18
SIMPSON BUILDING CONTRACTORS,4588447.17
SYFT TECHNOLOGIES,4581307.10
WILEY SUBSCRIPTION SERVICES,4575887.68
METTLER TOLEDO,4572234.22
LIFEWORKS CANADA,4563295.64
LEGER MARKETING,4534689.69
JUNO RISK SOLUTIONS,4528600.06
WOODWARD AVIATION,4522268.02
R GUILBEAULT CONSTRUCTION,4503653.05
NUNAVUT ARCTIC SERVICES,4503235.73
EQUASION BUSINESS TECHNOLOGIES CONSULTING AND WATERSHED ITS IN CJV,4476215.17
ENSEIGNES PATTISON SIGN GROUP,4473698.31
PARLEVIEW,4473625.17
FTS FOREST TECHNOLOGY SYSTEMS,4473411.30
COMERCIAL BUILDING CLEANERS,4473126.89
AEROPORT DE QUEBEC,4460423.00
HASTINGS PAINTING,4455069.16
WILDROSE DISPOSAL,4452185.39
MAVERIN BUSINESS SERVICES,4447701.45
CIVIX,4446650.52
ENVIROSERVICES,4444162.78
SOLANA NETWORKS,4433389.63
ALLSEATING,4430731.47
CLOUTHIER VENTURES,4429458.58
LES AUTOBUS E MENARD ET FILS,4419952.33
COMNET NETWORKS AND SECURITY,4418342.76
VARD MARINE,4415009.09
SPEARHEAD MANAGEMENT CANADA,4414165.75
STEEPLE,4412508.07
MUNICIPALITY OF THE COUNTY OF KINGS,4409738.34
175303 CANADA,4397583.50
BERLITZ CANADA,4396517.66
LWG ARCHITECTURAL INTERIORS,4389696.71
9244 3175 QUEBEC,4386517.85
2553164 ONTARIO,4386464.73
EXTRON ELECTRONICS RGB SYSTEMS,4383612.29
MTE LOGISTIX EDMONTON,4377056.41
JAMES E FARENHOLTZ LAW,4376339.13
ICE DEVELOPMENT,4372902.60
STERLING SWIFT,4370659.33
METAK DISTRIBUTING,4369625.55
LOUIS TANGUAY INFORMATIQUE,4350043.58
HFI PYROTONICS,4347788.00
LEIGHTON CONTRACTING,4344006.14
GDI,4343725.68
KORN FERRY CA,4334032.13
TAYLOR FRANCIS,4329185.28
BLOOMBERG FINANCE L P,4329002.93
GREYTOP COMMERCIAL CONSTRUCTION,4317027.95
520571 ONTARIO,4303175.04
THE ROYAL ARCHITECTURAL INSTITUTE,4298332.01
LOTEK WIRELESS,4298268.37
COUPLAND KRAEMER ARCHITECTURE,4289291.82
TRANE CANADA,4287128.29
HEILTSUK HORIZON MARITIME SERVICES,4282322.79
LOISELLE,4282265.96
QUADBRIDGE,4281706.18
FLEET FCA CANADA,4273539.41
AIR INDIA,4265666.95
MEGA POWER INSTALLATIONS,4255068.17
SOCIETE ACOLAD CANADA,4254640.69
AGENCE SOCIALE SPECIALISEE DE L OUTAOUAIS,4244278.44
COMPUSULT,4243045.25
APICA MEDICAL SERVICES,4238093.54
CHRONO AVIATION,4236716.77
DR NADER SHARIFI,4214456.37
COMMUNITECH,4212420.36
LAREN SOCIETY,4209201.77
FRED TROTTIER CONSTRUCTION,4207965.65
CBC,4206304.68
COMPUMSTR,4198717.22
WESTERN CANADA MARINE RESPONSE,4198411.85
BIOKINETICS AND ASSOCIATES,4189742.60
SOLOTECH QUEBEC,4184888.27
DR KEITH DAWSON,4183954.36
WASTE PROCESSING TECHNOLOGIES,4177185.64
CHIMO CONSTRUCTION,4173407.19
SKRETTING,4167740.33
T LANE TRANSPORTATION AND LOGISTICS,4163759.40
EVOLUTION ROOFING,4162323.97
IPS INTEGRATED PROJECT SERVICES,4158895.65
SEAWAY CONSTRUCTION MANAGEMENT IN,4157741.32
HOLONICS,4153600.42
MEDI SELECT,4151693.33
KILEY PAVING,4140807.62
NORTHSIDE DEVELOPMENT,4138722.84
W3 DESIGN GROUP,4137523.46
SCOUT ENGINEERING CONSULTING,4135055.63
IVALUA,4134953.76
HILL KNOWLTON CANADA,4130720.79
SUPERIOR PROPANE,4130220.38
HCL CANADA,4127384.52
WASAUKSING FIRST NATION,4124458.41
A NET SOLUTIONS,4119259.10
SPECIALTY BUILDING SERVICES,4114602.60
RANDSTAD INTERIM INTERIM,4109703.27
RUSSELL REDI MIX CONCRETE,4106896.29
MERIDIAN ENGINEERING,4101876.65
URLACHER CONSTRUCTION,4096533.44
AIR CHARTER SERVICE,4096347.66
LAVERGNE CONSTRUCTION,4094790.18
BC BORSTAL ASSOC,4080028.16
TREMCAR INDUSTRIES,4053703.72
SCOTIA PALLETS,4047004.33
BUNZL CANADA,4044972.61
HACKETT CONSULTING,4036399.00
LAKESHORE HELICOPTERS,4031365.89
UNIVERSITE DE SHERBROOKE,4027420.93
WINNIPEG AIRPORT AUTHORITY,4026751.97
COVERTITE EASTERN,4025094.55
RESIDENCE LAFLEUR,4023565.32
NEWS CANADA,4022437.09
SOCIETE EN COMMANDITE KEVLAR,4013811.85
UNIVERSITY OF MANITOBA,4003865.02
MULTISHRED,3989997.14
AA STURGEON CONSTRUCTION,3989750.83
THE UNIVERSITY OF BRITISH COLUMBIA,3987904.36
DELCO SECURITY,3985126.57
PAN AMERICAN DEVELOPMENT FOUNDATION,3981107.10
WOOD MACKENZIE,3977781.40
WTB LANGUAGE GROUP,3976553.77
WATCH SYSTEMS,3963917.82
VETEMENTS COOKSHIRE,3957182.29
CBI MILLWRIGHT SERVICES,3953238.53
EMERION COFOMO FMC,3950340.18
DONNA CONA AND IBM CANADA IN JV,3944574.13
CSI LEASING CANADA,3939152.24
STAPLES ADVANTAGE CANADA,3933749.66
QUESTEL ORBIT,3923372.56
BRENEX BUILDING,3919315.76
JEOL,3915383.08
MHV SERVICES D HYGIENE,3913217.13
SIMONSON CONSTRUCTION,3908266.94
MATRIX AVIATION SOLUTIONS,3908014.73
RTG PROTECH,3904899.85
DR FERNANDO VILLASENOR,3903836.72
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,3895552.84
CALYTERA SOFTWARE,3894190.88
JOAN HOLMES ASSOC,3889325.55
EPPENDORF CANADA,3880587.90
EXCALIBUR ENVIRONMENTAL SERVICES,3879547.81
1456812 ALBERTA,3866205.00
WESTERN MECHANICAL ELECTRICAL,3854929.38
152610 CANADA,3838360.73
ISLAND TEMPERATURE CONTROLS,3835585.84
S C A,3835087.26
CARON PROFESSIONAL LINGUISTIC,3830418.28
AIR BRAVO,3828514.17
LES TOITURES RAYMOND ET ASSOCIES,3814765.21
COMPOSITION STE FOY,3805813.75
FOWLER BAULD MITCHELL,3803822.31
LOOBY BUILDERS DUBLIN,3796744.36
MKDS TRAINING,3785346.71
SAFE FACE SHIELDS,3784319.15
LINDSAY CONSTRUCTION,3781812.81
DOME PRODUCTIONS PARTNERSHIP,3780000.00
NORTH COUNTRY LOGISTICS,3777900.00
MODERN NIAGARA OTTAWA,3765409.29
KING CONSTRUCTION,3761926.19
GRIFFON HOVERWORK,3754631.30
PROTAK,3751209.65
AVENAI,3751113.95
CANADIAN NATIONAL RAIL,3748500.00
ATIRA WOMENS RESOURCE SOCIETY,3746998.16
PECHERIES VILO,3728308.37
BLUNDEN CONSTRUCTION 1995,3719750.50
STS MAINTENANCE 4527984 CANADA,3713458.33
ARIS GLOBAL,3704239.44
KNIGHT AEROSPACE MEDICAL SYSTEMS,3696520.42
3V MECHANICAL,3683917.46
JLR,3674586.29
CARVERY S CONSTRUCTION,3674138.76
HIGHLINE ELECTRIC P A,3674045.00
ANTHONY MACAULEY ASSOCIATES,3672483.87
ARRM ELECTRIC,3664592.99
ROBERT ALLAN,3663555.72
9099 3593 QUEBEC,3656918.37
ADAMSON ASSOCIATES ARCHITECTS,3652613.79
FERUS,3650771.86
JCL INVESTMENTS,3645247.52
A HARVEY COMPANY,3644241.24
RAINHOUSE MANUFACTURING CANADA,3632520.94
DR ROBERT LABINE,3632484.77
NETAGEN COMMUNICATION,3622036.25
OTTAWA MOVING LOGISTICS 2013,3621708.21
NOVA SCOTIA COMMUNITY COLLEGE,3610296.74
OPEN GEOSPATIAL CONSORTIUM,3608853.51
AXA ASSISTANCE CANADA,3606573.33
O HANLON PAVING,3604406.80
EFFIGIS GEO SOLUTIONS,3602786.53
NEOPRENE CANADA,3581663.49
MILLIPORE CANADA,3579822.00
NEWFOUNDLAND HELICOPTERS,3579306.92
RALMAX,3573746.40
TSI,3554013.63
K L CONSTRUCTION ONTARIO,3551867.37
KINGS ENTERPRISES,3550422.08
MATANE PRODUCTION,3535734.47
DELTA PHOTONICS,3533021.47
CORRECTIONAL SERVICES OF CANADA,3517007.39
"NARL MARKETING PARTNERSHIP",3501997.73
ECONOMIST INTELLIGENCE UNIT,3500557.49
CANADIAN MENTAL HEALTH ASSOCIATION NORTH BAY AND DISTRICT,3499387.97
CSI CONSULTING,3498396.27
SARTORIUS STEDIM NORTH AMERICA,3493035.01
MODERN NIAGARA ALBERTA,3470888.77
CONTRO VALVE,3457318.53
CENTURY GROUP,3455543.48
NOVIPRO,3445856.64
TYCO INTEGRATED FIRE AND SECURITY CANADA,3445100.30
SABRINA BARNABE,3444828.72
DARREN ANGER LAW PROFESSIONAL,3438220.24
THE DELTIC GROUP,3434540.34
TOMLINSON ENVIRONMENTAL SERVICES,3427934.69
DAVE MCDONALD ELECTRIC,3427118.03
LES ENTREPRISES ROBERT SANFACON,3410221.83
JOHNSON CONTROLS,3409547.42
FIRSTCHOICE GROUP CANADA,3406845.49
SANDOZ CANADA,3399783.14
VIRTRA SYSTEMS,3399008.29
9172 8766 QUEBEC,3392290.16
SYNERGIE MEDICALE BRG,3392123.86
DOCUMENS TRADUCTION,3391068.35
HR ASSOCIATES,3390609.90
DANA HOSPITALITY PARTNERSHIP,3384094.54
SKOR CULINARY CONCEPTS,3372953.16
CAMOSUN COLLEGE,3367689.22
UNIFORM WORKS,3362763.01
CONCIERGERIE SPEICO,3362305.08
STURGEON COUNTY,3357019.70
MCW CONSULTANTS,3345653.77
MADDOCKS CONSTRUCTION,3345562.71
C S BUILDERS,3345268.27
KIM CONSTRUCTORS,3341384.95
ALPHA CONSTRUCTION,3333854.83
W8482 217946 001 DMARP4,3333739.82
SOLIDCAD,3326354.62
INNOCAR,3325366.00
CARRIERE QUEBEC,3322825.00
2961 3403 QUEBEC,3321859.88
SAHO CONSTRUCTION,3312259.88
HOVEY INDUSTRIES 2005,3306538.23
SKYLINE ATLANTIC CANADA,3303973.43
ONTARIO CLEAN WATER AGENCY,3299720.32
BATTLE RIVER ELECTRIC,3290754.80
CANEVAS CONSTRUCTION,3285854.32
WESTERN PACIFIC ENTERPRISES,3283894.15
G PLUS INDUSTRIES,3268833.20
ACADIAN CONSTRUCTION 1991,3252747.30
TORONTO PORT AUTHORITY,3248847.75
HFI PYRO,3232704.00
MSC INDUSTRIAL SUPPLY,3230962.96
BOOMCHAIN MINING,3229661.13
MILLENNIUM LIMOUSINE SERVICE,3220032.96
ASPEN PHARMACARE CANADA,3204320.00
BEVA GLOBAL MANAGEMENT,3190731.22
1E,3182036.14
SOUTHMEDIC,3178650.20
CHEROKEE CONTRACTING,3173689.90
P R CONSTRUCTORES DE C V,3171904.98
DYNAMIC ASPHALT SERVICES,3167799.20
COENTREPRISE CITE CARON,3166958.20
REDWOOD PERFORMANCE GROUP,3164395.69
AVALON HOLOGRAPHICS,3162796.71
AXON,3162414.85
CIMA S E N C,3159433.26
LINDE CANADA,3157108.19
C D NOVA TECH,3156917.52
PHILSON,3153746.76
LE GROUPE GESFOR POIRIER PINCHIN,3143775.10
OCR CANADA,3138567.86
EILEEN ROOFING,3135137.63
ELEMENTAL DATA COLLECTION,3133351.75
CPKN NETWORK,3114557.88
CIVIL UNDERGROUND EXCAVATION,3110025.89
TELFLEX TECHNOLOGIE,3103605.64
PURKINJE,3103109.94
GALAXY BROADBAND COMMUNICATIONS,3096721.15
DASSAULT SYSTEMES CANADA,3096421.72
CITY WYEED ELECTRIC,3093634.60
HAN CHANG MEDIC,3084901.00
ALLIED PROJECTS,3078864.48
ADVANIS JOLICOEUR,3077314.36
SAS AIR,3073908.93
9468269 CANADA,3072797.98
OSI MARITIME SYSTEMS,3064450.36
CAPELLO AUDIO ELECTRONICS,3062709.80
EDMONDS LANDSCAPE AND CONSTRUCTION,3055460.26
C T M A FERRY,3055142.59
