Group-Groupe_code_OBJ-ART,Group_name-Groupe_nom_OBJ-ART,Category-Catégorie_code_OBJ-ART,Category_name-Catégorie_nom_OBJ-ART,Category_sub-division-Sous-divisiondecatégorie_code_OBJ-ART,Category_sub-division_name-Sous-divisiondecatégorie_nom_OBJ-ART,Sub-category-Sous-catégorie_code_OBJ-ART,Sub-category_name-Sous-catégorie_nom_OBJ-ART,Sub-category-Sous-catégorie_description_OBJ-ART,Reportingobject-Articlederapport_code_OBJ-ART,Reportingobject_name-Articlederapport_nom_OBJ-ART,Code_OBJ-ART,Name-Nom_OBJ-ART,Description_OBJ-ART,Notes,Department_specific-Particulier_au_ministère
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","131","Acquisition of engineering works","1310","Marine installations","Construction or acquisition of all marine installations and works including docks, wharves, piers, and breakwaters, canals and dykes, retaining walls, embankments, etc.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","131","Acquisition of engineering works","1316","Roads, highways and airport runways","Construction or acquisition of roads, highways and airport runways including any grading, scraping, oiling and filling. It includes construction of parking lots, sidewalks and paths.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","131","Acquisition of engineering works","1335","Bridges, trestles, culverts, overpasses and viaducts","Expenditures for bridges, trestles, culverts, overpasses, and viaducts.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","131","Acquisition of engineering works","1339","Other engineering works","Construction and acquisition of any other engineering works not specified in object codes 1310 to 1335 inclusive. Such works include incinerators, tunnels and subways, mine shafts, swimming pools, tennis courts, outdoor recreation facilities, and gas and oil facilities and railway, telephone or telegraph installations, park systems, landscaping, fences, watermains, hydrants and services, sewage systems, pumping stations, dams, reservoirs, generating plants, power transmission and distribution lines, etc.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1340","Office buildings","Construction or acquisition of all office buildings, including post offices and customs buildings.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1343","Commercial buildings","Construction or acquisition of all commercial buildings including warehouses, storehouses, refrigerated storage, stores, theatres, arenas, amusement and recreational buildings, grain elevators, laundries, dry cleaning establishments, hotels, clubs, restaurants, cafeterias, garages and service stations.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1350","Industrial buildings","Construction and acquisition of all industrial buildings including factories, plants, workshops, food canneries, and smelters, railway stations, mine stations, water and fuel stations.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1356","Schools and other educational buildings","Expenditures for schools and other educational buildings.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1357","Hospitals, sanatoria, clinics and first-aid stations","Expenditures for hospitals, sanatoria, clinics and first-aid stations.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1358","Other institutional buildings","Construction or acquisition of any institutional buildings not specified in object codes 1356 and 1357. It includes churches, jails, court-houses, penitentiaries, libraries, orphanages, homes for the aged.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1360","Buildings or installations for telecommunications, computer and/or office systems","Construction or acquisition of buildings, installations or other facilities dedicated to telecommunications, computer and/or automated office systems. It includes telephone exchanges and broadcasting, radio and television relay and booster stations. It excludes construction or acquisition of office or general purpose buildings that include these types of equipment, but are not dedicated to them. Note:For office or general purpose buildings that include facilities for these types of equipment expenditures for their construction or acquisition will be classified under object 1340 or the other relevant object that describes the type of building.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1362","Passenger terminals - Air, bus, boat, train and other","Expenditures for passenger terminals - air, bus, boat, train and other.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1363","Armouries, barracks, drill halls, etc.","Expenditures for armouries, barracks, drill halls, etc.",""," - 030 - Royal Canadian Mounted Police;  - 018 - National Defence (Department of)"
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1364","Laboratories","Expenditures for laboratories.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","134","Acquisition of non-residential buildings","1369","Other non-residential buildings","Construction or acquisition of any types of buildings not specified in object codes 1340 to 1364 inclusive and 1370. Such buildings include farm buildings, bunk houses, dormitories, bush depots, camps and aircraft hangars.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","137","Acquisition of residential buildings","1370","Residential buildings","Construction or acquisition of residential buildings such as houses, apartment buildings, condominiums, etc. It excludes barracks. Note:Barracks should be included in object 1363.","",""
"A","Objects of expenditure","1","Goods, land, buildings and works",,,"13","Acquisition of land, buildings and works (standard object 08)","Notes: 1. Sub-category 13 for Acquisition of land, buildings and works corresponds to all objects previously in standard object 08. This sub-category will continue to be aligned to standard object 08. Within the sub-category there are 4 objects that correspond with the previous ones. No change has been made to these objects other than to change their first 2 digits from ""08"" to ""13"". 2. Amounts for the construction of land, buildings and works should no longer be included in standard object 08 respectively unless the assets concerned are acquired in their entirety. Amounts for own account construction where assets are being constructed by a department using its own labour, materials, hired professional services, etc. should be charged to the pertinent object in sub-categories 01 to 12 which describes the pertinent type of service or good purchased as part of constructing the asset.","139","Reallocation of expenditures under standard object 08","1399","Acquisition of land, buildings and works - Reallocation of capital expenditures","For each standard object (01 to 09, 12), a generic object code has been created to reallocate the capital expenditures that were initially expensed when using the indirect method and to transfer the construction costs at month end to the work in progress asset account.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","200","Payments to senior citizens","2001","Old age security payments","Benefit payments under the Old Age Security Act to all senior citizens over 65 years of age. Note: This object includes the Guaranteed Income Supplement and the Spouse Allowance.","","014 - Employment and Social Development (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","201","Payments for pensions","2011","Pensions World Wars I and II","Payment of pensions for disability and death to veterans of World War I and II. These pensions are payable under the Pension Act, the Civilian War Pensions and Allowances Act and various other Acts or Orders.","","021 - Veterans Affairs (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","201","Payments for pensions","2012","War Veterans' allowances","Payment of allowances to veterans and dependants under the War Veterans Allowance Acts and Part XI of the Civilian War Pensions and Allowances Act.","","021 - Veterans Affairs (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","201","Payments for pensions","2013","Pensions to former government employees not entitled under current superannuation acts","Pension payments to former government employees that are not authorized under the Public Service Superannuation Act, the Canadian Forces Superannuation Act or the Royal Canadian Mounted Police Superannuation Act. Note:Pension payments under the Superannuation Acts should be included in object 6030.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","201","Payments for pensions","2014","Payments to former civilians and uniformed personnel","Pension payments to former civilians and uniformed personnel who served in the defence force - peacetime, in a special duty area, or in the special force in Korea, etc.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","201","Payments for pensions","2019","Other payments for pensions","All other payments for pensions or allowances that are not included in object codes 2011 to 2014. It excludes payments under the Public Service Superannuation Act (PSSA), the Canadian Forces Superannuation Act (CFSA) benefits and the Royal Canadian Mounted Police Superannuation Act (RCMPSA). Note:Pension payments under the Superannuation Acts should be included in object 6030.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","202","Transfer payments to promote employment","2022","Assistance to persons to encourage employment","Payments to persons to encourage employment under programs such as the innovations program.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","202","Transfer payments to promote employment","2023","Payments relating to improvement and promotion of employability of individuals","Payments under the Human Resources Investment Fund (HRIF), established in 1995. The federal government works in concert with the provinces on designing, implementing and evaluating HRIF interventions.","","014 - Employment and Social Development (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","202","Transfer payments to promote employment","2029","Other transfer payments to persons for promotion of employment","Any other non-recoverable payments to persons for promotion of employment that are not included in object codes 2022 and 2023.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","203","Other transfer payments to persons","2032","Payments to Aboriginal people","Payments to Aboriginal people under the Indian Act, other Acts, Agreements and Treaties. Aboriginal People include the First Nations, Inuit and Métis people.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","203","Other transfer payments to persons","2035","Assistance to immigrants and refugees","Payments to immigrants and refugees to facilitate their settlement in Canada.","","050 - Citizenship and Immigration (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","203","Other transfer payments to persons","2041","Transfer payments to persons for research and development (including scholarships)","Transfer payments to persons such as university professors and students, for any research and development.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","203","Other transfer payments to persons","2049","Other non-recoverable payments to persons","Any other non-recoverable payments including those to homeowners that are not included in object codes 2032 to 2041. Note: For 1998-99 and subsequent years includes payments to all eligible senior citizens that are not included in object 2001 for expenditures over $1,000,000 annually.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","203","Other transfer payments to persons","2051","Recoverable payments to persons","Budgetary payments that are recoverable but which cannot be considered as loans or investment transactions. Note: Recoverable Payments and Contingently Recoverable Payments are considered to be budgetary and cannot be classified as loans or investments because the criteria of self-sufficiency and/or acceptable rate of return cannot be met. An example of a recoverable payment is a case where a contribution payment is made to a person and the person is required by the terms of the agreement to repay it.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","203","Other transfer payments to persons","2055","Contingency recoverable payments to persons","Budgetary payments that are considered to be contingently recoverable because the recipient is required by express or implied terms and/or by agreement to repay all or part of the sums paid out if or when certain conditions or events occur. Note: Recoverable Payments and Contingently Recoverable Payments are considered to be budgetary and cannot be classified as loans or investments because the criteria of self-sufficiency and/or acceptable rate of return cannot be met. An example of a contingently recoverable payment is a case where a contribution agreement requires repayment of an amount made available to a person or corporation should that person or corporation reach a certain level of sales.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","203","Other transfer payments to persons","2057","Child tax benefit","","","122 - Canada Revenue Agency - (Administered Activities)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"20","Transfer payments to persons","These transfer payments include grants and contributions to persons for old age security pensions, family allowances, fishermen's benefits, etc. Payments to non-profit organizations include payments to national organizations such as sports organizations, national health or welfare organizations, universities, etc.","203","Other transfer payments to persons","2060","Goods and services tax (GST) credit to persons","","","122 - Canada Revenue Agency - (Administered Activities)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","210","Agricultural subsidies","2102","Transfer payments to industry for the benefit of producers under the Farm Income Protection Act","","","001 - Agriculture and Agri-Food (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","210","Agricultural subsidies","2103","Payments under agricultural income disaster assistance (AIDA)","Payments made to farms under the agricultural income disaster assistance (AIDA) program.","","001 - Agriculture and Agri-Food (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","210","Agricultural subsidies","2107","Miscellaneous agricultural subsidies","Payments to various recipients for any other agricultural subsidies not included in object codes 2102 and 2103.","","001 - Agriculture and Agri-Food (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","212","Other subsidies to industry","2120","Other freight rate subsidies to industry","Payments to railway companies under various freight rate subsidies.",""," - 040 - Canadian Transportation Agency;  - 034 - Transport (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","212","Other subsidies to industry","2122","Steamship subsidies","Payments to shipowners of subsidies for steamships coastal service.","","034 - Transport (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","212","Other subsidies to industry","2125","Assistance to industry to encourage employment","Subsidy payments to industry to encourage employment.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","212","Other subsidies to industry","2126","Subsidy payments to industry for research and development","Subsidy payments to industry for research and development.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","212","Other subsidies to industry","2127","Payments to industry under loan guarantees","All amounts paid to a creditor by the federal government under various loan guarantees, such as payments related to Agent Crown corporations, or made under the Small Business Loans Act, the Canada Student Loans Act, and other specific legislation and agreements. Note: Many of the arrangements have two components: an interest subsidy and a guarantee against default. Only the component related to loan guarantee should be coded here. The interest subsidy should be coded as Transfer Payments to the relevant object under Standard Object 10.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","212","Other subsidies to industry","2130","Payments for the Confederation Bridge","Subsidy payments for the Confederation Bridge linking the provinces of Prince Edward Island and New Brunswick.","","034 - Transport (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","212","Other subsidies to industry","2132","Payments to Aboriginal corporations","Payments to aboriginal corporations. This includes the First Nations, Inuit and Métis corporations.","",""
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","212","Other subsidies to industry","2133","Payments to financial institutions under the Canada Students Loan Act and Canada Student Financial Assistance Act","Payments to financial institutions relating to student loans in default.","","014 - Employment and Social Development (Department of)"
"A","Objects of expenditure","2","Transfer payments (standard object 10)",,,"21","Transfer payments to industry","Transfer payments to industry are payments for subsidies and capital assistance to various types of industries such as agriculture, oil and gas, and freight rates. Capital assistance payments are made for research and development, defence, shipbuilding, agriculture, railways, etc.","212","Other subsidies to industry","2139","Other non-recoverable subsidies to industry","All other payments to industry for subsidies that are not specifically included in objects 2122 to 2133, 2151 and 2155.","",""
