d_vendor_name,total
SYFT TECHNOLOGIES,4581307.10
ST JOSEPH PRINT GROUP,4576275.88
PHOENIX STRATEGIC PERSPECTIVES,4570741.43
HALPENNY INSURANCE BROKERS,4563460.59
DRAPEAUX ET BANNIERES L ETENDARD,4560237.30
WILEY SUBSCRIPTION SERVICES,4555574.84
HDP GROUP,4534611.20
MARITIME FUELS,4525312.23
R GUILBEAULT CONSTRUCTION,4503653.05
NUNAVUT ARCTIC SERVICES,4503235.73
FRANCIS CANADA TRUCK CENTRE,4489447.74
LIFEWORKS CANADA,4483707.13
EQUASION BUSINESS TECHNOLOGIES CONSULTING AND WATERSHED ITS IN CJV,4476215.17
FTS FOREST TECHNOLOGY SYSTEMS,4473411.30
AEROPORT DE QUEBEC,4460423.00
LES AUTOBUS E MENARD ET FILS,4419952.33
ENVIROSERVICES,4416104.28
VARD MARINE,4415009.09
UNIVERSITE DE MONTREAL,4413786.74
LEGER MARKETING,4405087.45
175303 CANADA,4397583.50
SUPER CHANNEL INTERNATIONAL,4393461.68
9244 3175 QUEBEC,4386517.85
EXTRON ELECTRONICS RGB SYSTEMS,4383612.29
TROY LIFE FIRE SAFETY,4381641.10
MTE LOGISTIX EDMONTON,4377056.41
JAMES E FARENHOLTZ LAW,4376339.13
ICE DEVELOPMENT,4372902.60
STERLING SWIFT,4370659.33
SUER AND POLLON MECHANICAL,4368544.59
GAMBLE TECHNOLOGIES,4368142.55
BUBBLE TECHNOLOGY INDUSTRIES,4357662.07
ACART COMMUNICATIONS,4347062.68
KUBOTA CANADA,4344056.85
LWG ARCHITECTURAL INTERIORS,4319015.17
COMNET NETWORKS AND SECURITY,4307074.58
520571 ONTARIO,4303175.04
THE ROYAL ARCHITECTURAL INSTITUTE,4298332.01
LOTEK WIRELESS,4298268.37
COUPLAND KRAEMER ARCHITECTURE,4289291.82
HEILTSUK HORIZON MARITIME SERVICES,4282322.79
LOISELLE,4282265.96
FLEET FCA CANADA,4273539.41
MAXIMUS CANADA,4268195.32
AIR INDIA,4265666.95
SOCIETE ACOLAD CANADA,4254640.69
ALLSEATING,4250762.56
AGENCE SOCIALE SPECIALISEE DE L OUTAOUAIS,4244278.44
COMPUSULT,4243045.25
APICA MEDICAL SERVICES,4238093.54
DEW ENGINEERING,4231364.16
MAGELLAN AEROSPACE,4224475.46
DR NADER SHARIFI,4214456.37
INSIGHT SOFTWARE CANADA,4211034.29
LAREN SOCIETY,4209201.77
CBC,4206304.68
WESTERN CANADA MARINE RESPONSE,4198411.85
CARDINAL HEALTH CANADA,4198046.50
LES HUILES DESROCHES,4197837.09
ATLANTICA MECHANICAL CONTRACTORS,4196074.45
DR KEITH DAWSON,4183954.36
CHIMO CONSTRUCTION,4173407.19
SKRETTING,4167740.33
KORN FERRY CA,4162685.17
IPS INTEGRATED PROJECT SERVICES,4158895.65
SEAWAY CONSTRUCTION MANAGEMENT IN,4157741.32
HOLONICS,4153600.42
QUADBRIDGE,4146769.34
OPEN STORAGE SOLUTIONS,4145085.75
W3 DESIGN GROUP,4137523.46
SCOUT ENGINEERING CONSULTING,4135055.63
IVALUA,4134953.76
HILL KNOWLTON CANADA,4130720.79
WATERSHED INFORMATION TECHNOLOGY,4129449.37
ECOLE DE LANGUES EAGLE,4128370.39
WASAUKSING FIRST NATION,4124458.41
VISIONTEC,4120330.07
CHRONO AVIATION,4119986.50
SPECIALTY BUILDING SERVICES,4114602.60
TENAQUIP,4114057.28
HYPERACTIVE PRODUCTIONS,4113414.71
RANDSTAD INTERIM INTERIM,4109703.27
RUSSELL REDI MIX CONCRETE,4106896.29
LEAN AGILITY,4105585.23
MERIDIAN ENGINEERING,4101876.65
CO VEN,4099640.00
LAVERGNE CONSTRUCTION,4094790.18
BC BORSTAL ASSOC,4080028.16
COMPUMSTR,4055837.69
LAKESHORE HELICOPTERS,4031365.89
WINNIPEG AIRPORT AUTHORITY,4026751.97
COVERTITE EASTERN,4025094.55
RESIDENCE LAFLEUR,4023565.32
SOCIETE EN COMMANDITE KEVLAR,4013811.85
HCL CANADA,4013562.38
BERLITZ CANADA,3991180.11
NEWS CANADA,3985373.09
METTLER TOLEDO,3982200.14
PAN AMERICAN DEVELOPMENT FOUNDATION,3981107.10
WOOD MACKENZIE,3977781.40
WTB LANGUAGE GROUP,3976553.77
WATCH SYSTEMS,3963917.82
KILEY PAVING,3962592.45
VETEMENTS COOKSHIRE,3957182.29
CBI MILLWRIGHT SERVICES,3953238.53
EMERION COFOMO FMC,3950340.18
DONNA CONA AND IBM CANADA IN JV,3944574.13
STAPLES ADVANTAGE CANADA,3933749.66
BUNZL CANADA,3930259.73
DELCO SECURITY,3927688.73
QUESTEL ORBIT,3923372.56
BRENEX BUILDING,3919315.76
JEOL,3915383.08
MHV SERVICES D HYGIENE,3913217.13
SIMONSON CONSTRUCTION,3908266.94
MATRIX AVIATION SOLUTIONS,3908014.73
RTG PROTECH,3904899.85
PETROVALUE PRODUCTS,3904221.76
DR FERNANDO VILLASENOR,3903836.72
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,3895552.84
JOAN HOLMES ASSOC,3889325.55
FLIGHTSAFETY CANADA,3888448.30
A NET SOLUTIONS,3886779.56
AVJET HOLDING,3880402.30
1456812 ALBERTA,3866205.00
EPPENDORF CANADA,3859996.34
APRON FUEL SERVICES,3857710.37
152610 CANADA,3838360.73
LES TOITURES RAYMOND ET ASSOCIES,3814765.21
COMPOSITION STE FOY,3805813.75
FOWLER BAULD MITCHELL,3803822.31
LOOBY BUILDERS DUBLIN,3796744.36
LINDSAY CONSTRUCTION,3781812.81
DOME PRODUCTIONS PARTNERSHIP,3780000.00
CARON PROFESSIONAL LINGUISTIC,3769404.03
GRIFFON HOVERWORK,3754631.30
AVENAI,3751113.95
MODERN NIAGARA OTTAWA,3749842.61
ATIRA WOMENS RESOURCE SOCIETY,3746998.16
PECHERIES VILO,3728308.37
EASTPOINT ENGINEERING,3725344.16
IVAN S CAMERA,3712133.77
ARIS GLOBAL,3704239.44
JLR,3674586.29
HIGHLINE ELECTRIC P A,3674045.00
3V MECHANICAL,3673354.37
ROBERT ALLAN,3663555.72
9099 3593 QUEBEC,3656918.37
ADAMSON ASSOCIATES ARCHITECTS,3652613.79
FERUS,3650771.86
JCL INVESTMENTS,3645247.52
A HARVEY COMPANY,3644241.24
DR ROBERT LABINE,3632484.77
PEPCO,3623585.01
NETAGEN COMMUNICATION,3622036.25
OPEN GEOSPATIAL CONSORTIUM,3608853.51
AXA ASSISTANCE CANADA,3606573.33
SALISH SEA INDUSTRIAL SERVICES,3596459.80
SPEARHEAD MANAGEMENT CANADA,3589566.75
COPCAN CIVIL,3584047.33
MILLIPORE CANADA,3579822.00
K L CONSTRUCTION ONTARIO,3551867.37
OTTAWA MOVING LOGISTICS 2013,3549040.96
MATANE PRODUCTION,3535734.47
LEEWAY YACHTS,3531950.00
TRANE CANADA,3531490.62
ARAL CONSTRUCTION 2014,3510483.99
EFFIGIS GEO SOLUTIONS,3501121.70
ECONOMIST INTELLIGENCE UNIT,3500557.49
CANADIAN MENTAL HEALTH ASSOCIATION NORTH BAY AND DISTRICT,3499387.97
SARTORIUS STEDIM NORTH AMERICA,3493035.01
SABRINA BARNABE,3444828.72
DARREN ANGER LAW PROFESSIONAL,3438220.24
EVOLUTION ROOFING,3436921.22
VALCOM CONSULTING,3426569.45
EVRIPOS JANITORIAL SERVICES,3409628.59
MEDI SELECT,3407814.60
VIRTRA SYSTEMS,3399008.29
CONTROLS EQUIPMENT,3397723.75
SYNERGIE MEDICALE BRG,3392123.86
DOCUMENS TRADUCTION,3391068.35
ANIXTER,3386045.65
DANA HOSPITALITY PARTNERSHIP,3384094.54
UNISOURCE,3383316.77
CHEVRON,3379178.74
CONCIERGERIE SPEICO,3362305.08
NEWFOUNDLAND HELICOPTERS,3355088.90
ALPHA CONSTRUCTION,3333854.83
HR ASSOCIATES,3325841.80
2961 3403 QUEBEC,3321859.88
SANDOZ CANADA,3315975.40
SAHO CONSTRUCTION,3312259.88
HOVEY INDUSTRIES 2005,3306538.23
SKYLINE ATLANTIC CANADA,3303973.43
SOLOTECH QUEBEC,3299890.36
ONTARIO CLEAN WATER AGENCY,3299720.32
TRI STAR INDUSTRIES,3296595.18
VCI CONTROLS,3291636.82
A SANTIN MASON CONTRACTOR,3285792.14
RUSH TRUCK CENTRES OF CANADA,3267385.92
BLOOMBERG FINANCE L P,3263850.80
CALYTERA SOFTWARE,3261128.56
UNIFORM WORKS,3259209.18
MILLBROOK TACTICAL,3257916.43
TOMLINSON ENVIRONMENTAL SERVICES,3253569.29
ACADIAN CONSTRUCTION 1991,3252747.30
TORONTO PORT AUTHORITY,3248847.75
JUNO RISK SOLUTIONS,3230460.25
BOOMCHAIN MINING,3229661.13
MILLENNIUM LIMOUSINE SERVICE,3220032.96
ASPEN PHARMACARE CANADA,3204320.00
SOLIDCAD,3189328.22
TSI,3184736.92
IDS SYSTEMS CONSULTANTS,3183219.25
1E,3182036.14
ANTHONY MACAULEY ASSOCIATES,3178340.05
SYSCO,3175051.96
P R CONSTRUCTORES DE C V,3171904.98
DYNAMIC ASPHALT SERVICES,3167799.20
REDWOOD PERFORMANCE GROUP,3164395.69
SOUTHMEDIC,3164000.00
AXON,3162414.85
CIMA S E N C,3159433.26
C D NOVA TECH,3156917.52
WESTBURY NATIONAL SHOW SYSTEMS,3152434.12
LE GROUPE GESFOR POIRIER PINCHIN,3143775.10
ELEMENTAL DATA COLLECTION,3133351.75
OCR CANADA,3124151.30
SIMEX DEFENCE,3119325.41
CPKN NETWORK,3114557.88
G PLUS INDUSTRIES,3097851.54
COENTREPRISE CITE CARON,3092787.22
NEOPRENE CANADA,3090870.11
TAYLOR FRANCIS,3087628.79
HAN CHANG MEDIC,3084901.00
ADVANIS JOLICOEUR,3077314.36
SAS AIR,3073908.93
CAPELLO AUDIO ELECTRONICS,3062709.80
C T M A FERRY,3055142.59
WESTERN MECHANICAL ELECTRICAL,3051472.66
NEW BRUNSWICK COMMUNITY COLLEGE,3050966.73
WASTE CONNECTIONS OF CANADA,3047623.07
9468269 CANADA,3033247.98
PEERLESS GARMENTS,3032709.29
LEICA GEOSYSTEMS,3022764.05
DBC MARINE SAFETY SYSTEMS,3021825.54
GALAXY BROADBAND COMMUNICATIONS,3013608.82
LINDE CANADA,3012625.86
GARDNER ELECTRIC,3005698.23
CAN TEC SERVICES,3000225.87
CONSTRUCTIONS RENAUD VIGNEAU,2987788.91
C CORE,2970711.62
CAMPBELL FORD SALES,2966716.25
LES ENTREPRISES SAMSON ENTERPRISES,2965726.33
ONCIDIUM,2964539.54
JOHNSON CONTROLS,2962221.40
NEWROCKET CANADA,2955421.55
SOLACE,2955307.74
WESCO DISTRIBUTION CANADA,2953974.11
KATHRYN E BARNARD,2944624.42
LUCIRA HEALTH,2923771.04
SYLVIE ROY,2921067.13
AG CREATIONS,2919679.24
TATO RECRUITING S I SYSTEMS,2911428.01
NOVIPRO,2904247.70
DASSAULT SYSTEMES CANADA,2901655.34
BEE CLEAN BUILDING MAINTENANCE,2884790.94
THINKPOINT,2877427.51
DALCON CONSTRUCTORS,2876219.99
BEVA GLOBAL MANAGEMENT,2864653.33
OXFORD UNIVERSITY PRESS,2861995.32
ARA ROBOTIQUE ARA ROBOTIC IN,2859352.31
NUIX USG,2854238.81
EXCAVATIONS DARCHE,2852025.80
RADWARE,2844646.62
GQ LIFE SCIENCES,2831173.53
NOVA SCOTIA POWER,2823151.92
ALGONQUIN COLLEGE,2812414.33
LWTAB COMMUNICATIONS,2808252.27
HALIFAX INTERNATIONAL AIRPORT,2801730.63
VAISALA OYJ,2800408.75
EDMONDS LANDSCAPE AND CONSTRUCTION,2794874.86
FIDELITY ENGINEERING CONSTRUCTION,2789785.79
NCL NORTHERN CONTRACTING,2781830.20
TFORCE LOGISTICS CANADA,2778853.64
DYNAMITE CONSTRUCTION,2771526.67
BRYCA SOLUTIONS,2768134.60
UNIVERSITY OF MANITOBA,2757675.37
WAUBAUSHENE MACHINE WELDING,2755507.26
SYSTEMES URBAINS,2752788.71
VANCOUVER CONVENTION CENTRE,2739193.47
CENTURY GROUP,2738828.48
ALBERTA MOTOR TRANSPORT ASSOCIATION,2735868.99
CORRECTIONAL SERVICES OF CANADA,2732766.60
ATCHISON DENMAN COURT REPORTING SERVICES,2731967.67
TERRA SENSE ANALYTICS,2715384.36
9170 7570 QUEBEC,2708769.34
VEYRON PROJECTS,2706254.26
FIRSTCHOICE GROUP CANADA,2704267.44
BIO CHAMBERS,2692493.60
ET FUSION,2683784.47
COX AND PALMER,2674872.89
GRAEBECK CONSTRUCTION,2661183.77
KIDA DESIGN,2658912.42
GAP WIRELESS,2655803.63
CANADA WEST AVIONICS,2654167.74
PHILIPPINE AIRLINES,2646220.00
RESOLVE MARINE,2640354.78
INSTITUT NATIONAL D OPTIQUE,2635224.99
CRAIG DESHARNAIS RESEARCH,2633492.73
SANI SPORT,2619755.58
UNIVERSITE DE SHERBROOKE,2614994.51
ANGUS CONSULTING MANAGEMENT,2602798.86
KINGSTON CONSTRUCTION,2589252.23
"NARL MARKETING PARTNERSHIP",2585578.62
SEASPAN VICTORIA SHIPYARDS,2584084.51
UNCHARTED SOFTWARE,2577003.54
CONSTRUCTION CPB,2574165.86
STERICYCLE,2570264.99
RAYMOND CHABOT GRANT,2567151.64
ARNASON INDUSTRIES,2560843.37
HILTON BROTHERS CONTRACTING,2549905.70
CONCEPT CONTROLS,2548752.34
GESTION SEPTEM,2547041.67
SOLID CADDGROUP,2544189.43
2347758 NOVA SCOTIA,2543109.69
PRO MEDICAL INDUSTRIES,2538161.63
PUBLIVATE,2535367.60
WHITECHURCH CONSTRUCTION,2532266.56
CE HARRISON HOME HARDWARE,2528927.24
5581 NUNAVUT,2527908.18
SUSTEMA,2525947.76
INLAND AUDIO VISUAL,2518713.13
EPIK TAAHHUT SANAYI IC VE DIS,2512794.55
CSI CONSULTING,2507284.47
MCW CONSULTANTS,2505881.46
ALIVAKTUK CONSULTING NAVPOIN,2505525.07
NMC DYNAPLAS,2504984.00
TRUMPF,2497599.04
AXT TONGMEI,2497372.29
BIARRITZ CONSTRUCTION,2491806.17
KRAKEN ROBOTIC SYSTEMS,2489474.83
KASIEL SOLUTIONS,2489173.46
PEMCO CONSTRUCTION,2487030.84
FIRE FLOOD EMERGENCY SERVICES,2481780.00
ENSEIGNES PATTISON SIGN GROUP,2472504.46
STANDARD AERO ATLANTIC,2470744.51
ASML US,2470720.44
6771581 CANADA,2467768.73
EAGLE BEACH CONTRACTORS,2463357.50
CLOUD SYNAPPS,2462755.88
JANE S GROUP UK,2462492.04
ADSS,2462243.11
BEAULIEU PLUMBING MECHANICAL,2458873.18
HIGHLANDS FUEL DELIVERY,2450481.22
BOSTON CONSULTING GROUP,2448276.59
BISHOP S UNIVERSITY,2447534.98
DRASTIC FISHERIES,2432100.00
ZENITH PAVING,2430380.04
LAT49 ARCHITECTURE,2429855.69
RMS SOFTWARE,2427393.60
1595769 ONTARIO,2420622.94
DWP SOLUTIONS,2410934.65
TELUS HEALTH CARE CENTRES,2407475.73
NEWENERGY COMMUNITY,2394569.18
SUPERIOR PROPANE,2389526.86
SPARK POWER HIGH VOLTAGE SERVICES,2388533.54
DUVALTEX CANADA,2369323.90
OCEAN NAVIGATION,2368402.73
EFCO ENTERPRISES,2336507.00
MAE ROBOTICS,2333511.19
WINDREACH CONSULTING SERVICES,2327154.35
ITEL NETWORKS,2318697.74
HUMAN LOGISTICS,2317207.13
WASTE MANAGEMENT OF CANADA,2316934.87
TURN KEY CONSTRUCTION,2310774.73
COTE GENEVIEVE S,2307936.97
HACKETT CONSULTING,2303579.84
GRAYBAR CANADA,2303156.28
GFL ENVIRONMENTAL,2299317.41
UNIVERSITY OF ONTARIO,2297447.11
GRAYSHIFT,2296188.77
DONNA CONA IBM CANADA IN JV,2281757.91
BRADLEY AIR SERVICES,2269312.37
AEBI SCHMIDT CANADA,2267496.14
SOLANA NETWORKS,2254841.33
ENET4S SOFTWARE SOLUTIONS,2249567.12
XAV SOLUTION,2241078.25
TRANS CAPITAL AIR,2223832.82
DELTA PHOTONICS,2221111.58
GRANICUS CANADA HOLDINGS,2217508.47
CARMICHAEL ENGINEERING,2203696.64
RAVEN IT SECURITY,2203266.46
HALIFAX CONVENTION CENTRE CORPORATI,2200176.95
CLEAN WORKS,2188647.30
"NATCO PHARMA CANADA",2181469.20
MARINELABS DATA SYSTEMS,2163831.92
NIKON CANADA,2153279.55
IVALUA CANADA,2148895.55
ANALYTICAL GRAPHICS,2134392.32
SWALLOW FOURNIER,2132042.43
LEGD,2116904.50
BEST BUY HOUSING,2114330.57
TDE CONSTRUCTION COMPANY,2100523.10
E STAR INTERNATIONAL,2096026.60
ADRM TECHNOLOGY AND RANDSTAD IN JV,2086164.06
ASL PAVING,2079368.32
BAD VENTURES,2075214.75
HASTINGS PAINTING,2065795.60
6854265 CANADA,2057802.28
CAPELLO SYSTEMS,2055327.95
GUILLEVIN INTERNATIONAL,2054069.73
G C M CONSULTANTS,2051612.93
CONNECTIVE SUPPORT SOCIETY KAMLOOPS,2038763.06
MID VALLEY CONSTRUCTION,2038038.67
BRONSWERK MARINE,2035130.75
TERRAGON ENVIRONMENTAL TECHNOLOGIES,2019212.20
LARRY PENNER ENTERPRISES,2014520.17
CONSTRUCTION COUTURE TANGUAY,2012062.50
BEST WESTERN PLUS REGENCY INN,2011874.58
HEARTZAP SAFETY TRAINING AND EQUIPMENT,2011337.88
ULTIMATE CONSTRUCTION,2006270.46
KMSTANDARDS,2004290.14
TANKATEK 6854265 CANADA,1995530.09
FRED TROTTIER CONSTRUCTION,1993949.84
GFL ENVIRONMENTAL SERVICES,1982210.06
DASCO STORAGE SOLUTIONS,1977715.12
STRONGCO,1968915.86
KIM CONSTRUCTORS,1928522.56
QINETIQ,1920593.30
VALARD CONSTRUCTION,1901962.50
LECO INSTRUMENTS,1895925.02
MACEWEN PETROLEUM,1892095.18
INTER OUTAOUAIS,1890241.45
INTEGRATED DISTRIBUTION SYSTEMS,1888820.34
BROOKFIELD ASSET MANAGEMENT,1880941.17
AIRPORT TECHNOLOGIES,1878279.09
JCB,1851473.11
GEOSPECTRUM TECHNOLOGIES,1815097.43
SEAMLESS MECHANICAL SOLUTIONS,1809340.41
INTERFAX SYSTEMS,1755200.26
MED ENG HOLDINGS,1753872.90
CARVERY S CONSTRUCTION,1724826.89
DATIFEX,1686457.72
FLYNN CANADA,1679670.12
HEXAGON,1647118.94
PFIZER CANADA,1642491.93
VIKING FIRE PROTECTION,1628653.86
HOWARD E LITTLE EXCAVATING,1613002.24
UQSUQ,1587807.04
SERCO,1586718.37
INVERIS TRAINING SOLUTIONS,1558874.93
ZIGHRA,1555336.85
ST OPS TACTICAL TRAINING CANADA,1552800.12
JP2G CONSULTANTS,1543524.17
MANAC WESTERN,1526437.36
SIMPSON BUILDING CONTRACTORS,1509447.17
BARDON SUPPLIES,1494674.44
CASEWARE INTERNATIONAL,1427605.84
ASC GERMANY,1401753.33
SNAP ON TOOLS,1385280.73
CLARIANT CANADA,1377534.79
RAYTHEON,1361146.83
LLOYD S REGISTER CANADA,1300398.19
ZOLL MEDICAL CANADA,1296035.57
DYNAMIC FACILITY SERVICES,1295945.22
ISLAND TEMPERATURE CONTROLS,1235265.14
MILTEX SOLUTIONS CANADA,1198959.00
THE UNIVERSITY OF BRITISH COLUMBIA,1132020.29
STANLEY CONSTRUCTION,1126970.20
I M P GROUP,1107874.53
MEGA POWER INSTALLATIONS,1095698.85
LES ENTREPRISES ROBERT SANFACON,1076990.87
AVALON HOLOGRAPHICS,1074868.68
ENVIROSAFE JANITORIAL,1061436.63
SETANTA CONTRACTING,1059765.80
ADOR TECH,1039860.01
MULTISHRED,1000774.93
2553164 ONTARIO,996464.73
LOUIS TANGUAY INFORMATIQUE,910789.97
MAVERIN BUSINESS SERVICES,910511.18
CONSTRUCTION COTE FILS,888171.03
ALLIED PROJECTS,863339.82
INTERNATIONAL SAFETY RESEARCH,857038.55
DIRECT ENERGY BUSINESS,853823.11
SUNCOR ENERGY PRODUCTS,837809.80
OMNITECH ELECTRONICS,821676.88
ARRM ELECTRIC,805254.58
SSCL,803665.26
CANADIAN SPACE SERVICES,791567.58
RIKJAK CONSTRUCTION,789079.16
MILLER WASTE SYSTEMS,759198.06
BMT FLEET TECHNOLOGY,756917.39
SUER POLLON MECHANICAL,741591.18
GREGORY KERR,728812.50
FRECON CONSTRUCTION,714177.47
DYMECH ENGINEERING,672435.46
KING CONSTRUCTION,647917.02
CRYPTOMILL TECHNOLOGIES,615644.74
WESTERN PACIFIC ENTERPRISES,560051.10
CORCAN,557267.25
WORLD FUEL SERVICES,553737.94
EMMONS MITCHELL CONSTRUCTION,502490.16
FLEETWAY,479828.54
SOUTHWEST RESEARCH INSTITUTE,471995.96
CLERMARK,468888.00
LOCKHEED MARTIN,457500.26
INDAL TECHNOLOGIES,452932.95
EXPERIS,450574.06
SCA SHIPPING CONSULTANTS ASSOCIATED,442898.10
FRESIA S P A,436540.00
MODERN NIAGARA ALBERTA,435505.63
OSPREY ELECTRIC,430580.24
WEIR CANADA,430019.08
XTRACT TECHNOLOGIES,422802.02
SAAB,422439.38
MILITARY TRAVEL,422248.30
ROOF TILE MANAGEMENT,419868.67
GOVERNMENT OF SASKATCHEWAN,419160.89
PYLON ELECTRONICS,418742.54
ADVANCED ENERGY MANAGEMENT,416277.12
MACK TRUCKS,397381.72
AMTEK ENGINEERING,371133.93
TLD CANADA,356662.38
FASTENAL,353026.62
TWENTY20 INSIGHT,351219.59
P C MCNEILL CONTRACTING,342222.88
NOVA SCOTIA COMMUNITY COLLEGE,334169.20
PERSISTENT SYSTEMS,331016.70
NP AEROSPACE CANADA,330058.81
ROCKWELL COLLINS CANADA,324028.31
AERO FEU,321906.65
JHT DEFENSE,320217.59
GLAMOX CANADA,305866.16
CHEF BRANDZ,296857.26
LIEBHERR CANADA,294815.75
CSI LEASING CANADA,292994.98
ROLLS ROYCE CANADA,290052.25
CP ENERGY MARKETING,275634.34
PATLON AIRCRAFT INDUSTRIES,275450.97
PARKER JOHNSTON INDUSTRIES,257668.27
REVISION MILITARY,246395.25
STAG CONSTRUCTION SOLUTIONS,228046.88
PME,225750.00
CONTRO VALVE,219431.30
ABCO MAINTENANCE SYSTEMS,211938.92
BAE SYSTEMS,210614.48
HUMANSYSTEMS,203623.80
EXCEL 7,202566.12
TR PETROLEUM,201034.41
MACKINNON AND OLDING,198958.05
AIR NORTH,189745.73
AQUA LUNG CANADA,183640.88
ROLLING TIDES CONSTRUCTION,166567.27
MARTEC,155803.68
9172 8766 QUEBEC,145430.09
MWCO,138839.50
MICHELIN,138237.02
TULMAR SAFETY SYSTEMS,134161.19
MKDS TRAINING,133905.77
CANADIAN NUCLEAR LABORATORIES,112777.84
AEG FUELS,112350.00
RAFA LABORATORIES,105240.76
NORTHROP GRUMMAN,101735.40
COMMUNITECH,101035.50
JSK NAVAL SUPPORT,94659.30
DAVTAIR INDUSTRIES,91691.83
PRIMEX PROJECT MANAGEMENT,88258.46
MANITOBA HYDRO,83890.10
MAN ENERGY SOLUTIONS CANADA,79629.73
GALVION,73311.65
H H CONSTRUCTION,72802.88
WEATHERHAVEN CANADA,70281.57
REGINA BUSINESS SYSTEMS,67634.10
TCI INTERNATIONAL,66651.69
CASP AEROSPACE,65982.28
BEST SERVICE PROS,58638.56
TYR TACTICAL,51772.10
BLUNDEN CONSTRUCTION 1995,51600.50
STRONG BROS GENERAL CONTRACTING,48477.00
STEEPLE,47976.85
RACEROCKS 3D,41052.90
AIR CHARTER SERVICE,40966.17
CIVIX,40000.00
ABS AMERICAS,39917.25
CADEX,38487.25
CUBIC DEFENSE APPLICATIONS,38094.70
DAIMLER,31635.37
HYPERION CONSULTING,30739.33
FORT GARRY FIRE TRUCK,30416.40
PETRO AIR SERVICES,24719.62
NOKIA CANADA,23661.38
COCO PAVING,21809.00
BIOKINETICS AND ASSOCIATES,19865.40
COMPASS GROUP CANADA,18193.16
AIR BRAVO,17516.67
CAMOSUN COLLEGE,15750.00
EILEEN ROOFING,14351.00
CASCADE AEROSPACE,14335.18
MEAL KIT SUPPLY CANADA,13439.04
AQUA POWER CLEANERS 1979,12500.44
UTILITIES KINGSTON,11841.37
RAINHOUSE MANUFACTURING CANADA,11683.51
MULDER MEATS,10678.50
AMER SPORTS CANADA,10200.75
